bar_id,approach_time_1,approach_time_2,approach_time_3,approach_time_4,approach_time_5,approach_time_6,approach_time_7,approach_time_8,approach_time_9,approach_time_10,approach_cost_1,approach_cost_2,approach_cost_3,approach_cost_4,approach_cost_5,approach_cost_6,approach_cost_7,approach_cost_8,approach_cost_9,approach_cost_10,grasp_time
15,3.4371681213378906,3.3832874298095703,3.409344434738159,5.199793577194214,3.4321303367614746,3.455594062805176,3.47168231010437,3.5047709941864014,3.4859302043914795,3.4786055088043213,261.53187577082906,261.53187577082906,261.53187577082906,261.53187577082906,261.53187577082906,261.53187577082906,261.53187577082906,261.53187577082906,261.53187577082906,261.53187577082906,0.003533601760864258
9,9.296014070510864,7.453347206115723,7.4190661907196045,7.390849351882935,7.438727378845215,9.339029312133789,7.448822498321533,7.72189474105835,7.595164775848389,9.104120254516602,314.25635184515767,314.25635184515767,314.25635184515767,314.25635184515767,314.25635184515767,314.25635184515767,314.25635184515767,314.25635184515767,314.25635184515767,314.25635184515767,0.013566017150878906
14,5.504477262496948,5.3457794189453125,5.467028617858887,5.4285266399383545,7.508955478668213,5.538659334182739,5.519075632095337,5.518555402755737,5.561373949050903,5.574453830718994,98.9884482255422,98.9884482255422,98.9884482255422,98.9884482255422,98.9884482255422,98.9884482255422,98.9884482255422,98.9884482255422,98.9884482255422,98.9884482255422,0.007413148880004883
18,8.10515284538269,8.242100954055786,8.064774751663208,9.617786884307861,8.07288646697998,8.074918985366821,8.10149097442627,9.90056300163269,8.083720445632935,8.073781251907349,129.85892101173135,129.85892101173135,129.85892101173135,129.85892101173135,129.85892101173135,129.85892101173135,129.85892101173135,129.85892101173135,129.85892101173135,129.85892101173135,0.007229804992675781
1,33.06586790084839,33.96553373336792,61.2045521736145,34.86114692687988,64.31899523735046,75.56950902938843,20.48269271850586,24.972525119781494,33.58927369117737,31.513859748840332,760.2523614595261,888.0776661213869,1148.3573132822369,864.243647786997,1886.9188658701685,873.723436688036,467.04762141647404,644.2374002631973,713.2403856842633,983.3504924652856,0.008275032043457031
10,3.554579734802246,3.443344831466675,3.352440595626831,3.386327028274536,3.457036256790161,3.4599740505218506,3.5383334159851074,3.530752658843994,5.345760822296143,3.5762407779693604,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,0.009762048721313477
13,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
22,49.623547077178955,25.80562138557434,31.370707511901855,22.122897148132324,13.130920886993408,31.994516611099243,16.64991283416748,38.10161375999451,25.075408935546875,14.936710357666016,471.92508706813123,1373.2880137624734,875.5301800781239,902.4118413999919,255.05907002058322,348.5118773468709,168.8673464461531,792.9630370167691,1168.4884566176322,917.6704252877739,0.011960506439208984
12,43.93356728553772,25.27257251739502,13.72096061706543,7.882072448730469,14.501349925994873,26.761059761047363,15.81642746925354,19.84551501274109,5.078305244445801,20.418449640274048,1277.0121970953335,990.1999502034488,432.94966150315787,117.26763750427712,467.62601511713956,666.7381849753751,436.4600747247241,672.9265302363623,152.82554262752555,550.5447443589691,0.014012813568115234
0,135.83306407928467,53.81284046173096,41.043832540512085,56.37797784805298,53.344465017318726,20.154825448989868,32.671759843826294,32.112181186676025,60.683181047439575,26.097464323043823,839.7163160669436,1566.4943127485626,349.0063555058674,601.7645868446851,1329.064171175747,659.0322450344172,634.8832268050683,984.7030202869394,1308.5995512332267,1166.3248999488524,inf
