bar_id,approach_time_1,approach_time_2,approach_time_3,approach_time_4,approach_time_5,approach_time_6,approach_time_7,approach_time_8,approach_time_9,approach_time_10,approach_cost_1,approach_cost_2,approach_cost_3,approach_cost_4,approach_cost_5,approach_cost_6,approach_cost_7,approach_cost_8,approach_cost_9,approach_cost_10,grasp_time
15,0.1348884105682373,0.08357095718383789,0.08135676383972168,0.08957433700561523,0.07853198051452637,0.0797739028930664,0.09290170669555664,0.09000372886657715,0.09500455856323242,0.08416557312011719,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,0.004843473434448242
9,0.2924673557281494,0.2749197483062744,0.27373623847961426,0.2895164489746094,0.27059292793273926,0.2700352668762207,0.2553434371948242,0.24767279624938965,0.2501401901245117,0.2476181983947754,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,0.004212141036987305
14,0.26739501953125,0.25073742866516113,0.2375049591064453,0.2141399383544922,0.2286663055419922,0.2029249668121338,0.21617674827575684,0.2159733772277832,0.19606447219848633,0.20827937126159668,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,0.004572391510009766
18,0.3897719383239746,0.41790246963500977,0.4083590507507324,0.419356107711792,0.3489511013031006,0.36066174507141113,0.3662092685699463,0.35620617866516113,0.36107921600341797,0.34713220596313477,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,0.0054090023040771484
1,4.988649129867554,3.025252103805542,11.769905805587769,5.149761199951172,5.467568874359131,1.4829657077789307,7.199254751205444,3.178335666656494,2.5906429290771484,8.72575855255127,1304.4796148192634,852.3043692710029,954.6034165951093,530.325499175186,1176.8412935961828,581.2283214526682,811.147261622105,598.0602113848882,892.7722742718814,902.4383843953535,0.005387067794799805
10,0.26479053497314453,0.23143887519836426,0.22173094749450684,0.21617650985717773,0.21477437019348145,0.18673181533813477,0.21273088455200195,0.21693801879882812,0.1995224952697754,0.22791361808776855,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,0.004703521728515625
13,0.6557867527008057,0.9078719615936279,0.8730249404907227,1.4170207977294922,1.0294554233551025,2.5970261096954346,1.3207907676696777,3.1145412921905518,1.672243356704712,0.4861440658569336,86.40041085767156,426.24499906072776,519.9683169008781,257.79440600875785,524.5623910229932,566.1349748171112,934.3085905026956,508.23215593694044,258.88268169771675,97.81469294211044,0.007838010787963867
22,0.9561944007873535,0.5132169723510742,1.597883701324463,0.9962658882141113,0.8608086109161377,0.9999585151672363,1.5137031078338623,0.4579892158508301,0.9815847873687744,4.0774805545806885,492.90233401196423,203.57564585529929,752.0031770982531,824.7627253252351,836.8215513623107,232.07361112883544,836.4110010510204,1301.3501994274932,260.579871540608,688.812901851209,0.005331993103027344
12,2.9268479347229004,0.5372161865234375,0.610029935836792,1.0760109424591064,0.854651689529419,0.8148536682128906,0.567840576171875,1.4132845401763916,0.48295164108276367,1.2289657592773438,1027.7243277233301,1027.5072173543058,117.74547005638026,377.0300521233942,268.5395523302051,279.31022353040686,994.1639849098858,1033.8192400439898,1410.787107395465,191.10362975331793,0.0060384273529052734
0,1.9295387268066406,0.36522626876831055,2.3945858478546143,4.121363162994385,2.632772922515869,0.4039158821105957,1.5064282417297363,2.1044085025787354,1.1182911396026611,3.0093040466308594,1266.512847706939,223.09431275259126,879.4750734853285,662.4086618047506,393.0984353107422,459.99575630943826,945.7438323053187,782.8890338499253,669.5984198882028,798.8547974906679,0.01051020622253418
