bar_id,approach_time_1,approach_time_2,approach_time_3,approach_time_4,approach_time_5,approach_time_6,approach_time_7,approach_time_8,approach_time_9,approach_time_10,approach_cost_1,approach_cost_2,approach_cost_3,approach_cost_4,approach_cost_5,approach_cost_6,approach_cost_7,approach_cost_8,approach_cost_9,approach_cost_10,grasp_time
15,0.1282033920288086,0.08803915977478027,0.08865237236022949,0.08152127265930176,0.08697032928466797,0.08991885185241699,0.08920621871948242,0.09283113479614258,0.08791518211364746,0.08792996406555176,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,261.5318732612865,0.004279613494873047
9,0.2955629825592041,0.26143574714660645,0.2806079387664795,0.27686071395874023,0.2673051357269287,0.25956130027770996,0.251690149307251,0.26935243606567383,0.24608755111694336,0.2819178104400635,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,314.2563885033235,0.009020328521728516
14,0.25223827362060547,0.22041773796081543,0.21584320068359375,0.22745633125305176,0.2053384780883789,0.24197745323181152,0.2192668914794922,0.25713276863098145,0.22696375846862793,0.23156952857971191,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,98.98852076649294,0.004355192184448242
18,0.3878905773162842,0.33768749237060547,0.33293843269348145,0.3328719139099121,0.35985612869262695,0.3350095748901367,0.33075499534606934,0.35414981842041016,0.31813549995422363,0.326770544052124,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,129.85892479641367,0.004438161849975586
1,3.562936305999756,6.234395503997803,0.9796454906463623,2.186522960662842,3.817176580429077,1.2413854598999023,2.308572292327881,1.7140064239501953,2.0565617084503174,3.187068223953247,652.6834848243982,590.5043158043945,440.0099016197112,590.8599952681304,1815.1521854408304,681.5767653029512,1146.932688615935,988.9820710715169,735.73500279896,948.5226968249178,0.00509953498840332
10,0.23576736450195312,0.1994006633758545,0.1883692741394043,0.19742989540100098,0.2111368179321289,0.20130395889282227,0.19727015495300293,0.2047874927520752,0.20090460777282715,0.20301222801208496,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,49.153789016397184,0.0053730010986328125
13,0.6024641990661621,5.049848556518555,0.7306838035583496,1.4981729984283447,0.7475152015686035,0.8359651565551758,0.9825286865234375,0.5222878456115723,0.9842147827148438,1.1796424388885498,104.28761039427198,403.7354145190326,131.89175650709416,722.7742171566192,731.0048754720298,236.85106840272493,258.0742796925587,91.32380349969787,196.71902113573975,124.80624338929562,0.006894350051879883
22,1.151799201965332,2.0125784873962402,2.970681667327881,1.694115161895752,0.43315601348876953,1.000504970550537,0.9451496601104736,0.8324375152587891,0.6799783706665039,0.3839259147644043,819.520815875082,684.4767493552613,222.05502496142577,690.6202835894638,225.15290732027046,266.3444524892447,629.8803693572354,178.42738277423808,318.35733274348945,160.60644078887228,0.006124734878540039
12,0.4859957695007324,0.40567612648010254,1.0509281158447266,2.020911931991577,0.8891222476959229,0.700408935546875,0.7165744304656982,0.9462697505950928,0.9295580387115479,2.0496609210968018,581.3860801393165,294.41198617540107,870.9085154539827,1325.5917175394077,1351.9741304044517,594.006860755429,566.9506772498853,1375.0110676721738,364.45731837275406,592.8799692851461,0.0077381134033203125
0,0.8341989517211914,1.767402172088623,0.3584706783294678,3.8145718574523926,0.732344388961792,5.7430572509765625,0.6175575256347656,4.250155687332153,1.9604263305664062,0.4779481887817383,369.9044811150823,725.4176413364505,303.0225711449941,858.9701350520681,385.35399151774675,1767.3573977255649,240.68652709991844,508.5091528502221,321.49569946862715,940.9142124044423,0.006655216217041016
